menu_item_id,restaurant_id,item_name,cuisine,veg_nonveg,price,is_available
3822,444,Veg Biryani,Biryani,Veg,180,Yes
3823,444,Chicken Manchurian,Chinese,Non-Veg,300,Yes
3824,444,Chicken Tikka,Mughlai,Non-Veg,450,No
3825,445,Veg Biryani,Biryani,Veg,250,Yes
3826,445,Hyderabadi Biryani,Hyderabadi,Non-Veg,500,No
3827,445,Idli Sambar,South Indian,Veg,200,Yes
3828,445,Pani Puri,Street Food,Veg,250,No
3829,445,Prawn Masala,Seafood,Non-Veg,100,Yes
3830,445,Gulab Jamun,Desserts,Veg,120,Yes
3831,445,Dal Makhani,North Indian,Veg,280,Yes
3832,445,Veg Burger,Fast Food,Veg,350,Yes
3833,445,Rasmalai,Desserts,Veg,200,No
3834,445,Chicken Biryani,Biryani,Non-Veg,180,Yes
3835,445,Masala Dosa,South Indian,Veg,220,Yes
3836,446,Veg Burger,Fast Food,Veg,200,Yes
3837,446,Butter Chicken,North Indian,Non-Veg,120,No
3838,446,Chicken Tikka,Mughlai,Non-Veg,150,Yes
3839,446,Pav Bhaji,Street Food,Veg,220,Yes
3840,446,Fish Moilee,Kerala,Non-Veg,250,No
3841,446,Vada Pav,Street Food,Veg,250,Yes
3842,446,Hyderabadi Biryani,Hyderabadi,Non-Veg,450,Yes
3843,446,Gulab Jamun,Desserts,Veg,150,Yes
3844,447,Chicken Pizza,Italian,Non-Veg,280,Yes
3845,447,Litti Chokha,North Indian,Veg,400,Yes
3846,447,Chole Bhature,North Indian,Veg,220,No
3847,447,Gulab Jamun,Desserts,Veg,400,Yes
3848,447,Rajma Rice,North Indian,Veg,220,Yes
3849,447,Rasmalai,Desserts,Veg,120,Yes
3850,447,Paneer Tikka,North Indian,Veg,120,Yes
3851,447,Chicken Tikka,Mughlai,Non-Veg,300,No
3852,447,Veg Burger,Fast Food,Veg,200,Yes
3853,447,Pani Puri,Street Food,Veg,350,Yes
3854,447,Appam Stew,Kerala,Veg,220,Yes
3855,447,Butter Chicken,North Indian,Non-Veg,250,Yes
3856,448,Chicken Burger,Fast Food,Non-Veg,150,Yes
3857,448,Hakka Noodles,Chinese,Veg,180,Yes
3858,448,Butter Chicken,North Indian,Non-Veg,300,Yes
3859,448,Rajma Rice,North Indian,Veg,250,No
3860,448,Chicken Biryani,Biryani,Non-Veg,300,No
3861,448,Vada Pav,Street Food,Veg,120,Yes
3862,448,Veg Burger,Fast Food,Veg,220,Yes
3863,448,Veg Biryani,Biryani,Veg,400,Yes
3864,448,Idli Sambar,South Indian,Veg,280,Yes
3865,448,Paneer Tikka,North Indian,Veg,350,Yes
3866,448,Pani Puri,Street Food,Veg,450,Yes
3867,449,Rajma Rice,North Indian,Veg,300,Yes
3868,449,Rasmalai,Desserts,Veg,100,Yes
3869,449,Idli Sambar,South Indian,Veg,500,Yes
3870,449,Gulab Jamun,Desserts,Veg,150,Yes
3871,449,Margherita Pizza,Italian,Veg,250,Yes
3872,449,Chicken Burger,Fast Food,Non-Veg,120,Yes
3873,450,Paneer Tikka,North Indian,Veg,400,Yes
3874,450,Litti Chokha,North Indian,Veg,120,No
3875,450,Pani Puri,Street Food,Veg,450,Yes
3876,450,Prawn Masala,Seafood,Non-Veg,200,Yes
3877,450,Masala Dosa,South Indian,Veg,300,Yes
3878,450,Appam Stew,Kerala,Veg,250,No
3879,450,Fish Curry,Seafood,Non-Veg,450,Yes
3880,450,Dal Makhani,North Indian,Veg,280,Yes
3881,450,Chicken Burger,Fast Food,Non-Veg,80,No
3882,450,Hakka Noodles,Chinese,Veg,150,Yes
3883,450,Veg Burger,Fast Food,Veg,120,Yes
3884,451,Idli Sambar,South Indian,Veg,180,No
3885,451,Chicken Pizza,Italian,Non-Veg,400,No
3886,451,Gulab Jamun,Desserts,Veg,200,Yes
3887,451,Prawn Masala,Seafood,Non-Veg,120,Yes
3888,451,Paneer Tikka,North Indian,Veg,250,No
3889,451,Mutton Rogan Josh,Mughlai,Non-Veg,80,No
3890,452,Chicken Burger,Fast Food,Non-Veg,250,Yes
3891,452,Chicken Pizza,Italian,Non-Veg,400,Yes
3892,452,Thali,South Indian,Veg,500,Yes
3893,452,Fish Moilee,Kerala,Non-Veg,120,Yes
3894,452,Chicken Tikka,Mughlai,Non-Veg,250,Yes
3895,453,Prawn Masala,Seafood,Non-Veg,450,Yes
3896,453,Hakka Noodles,Chinese,Veg,220,Yes
3897,453,Paratha,North Indian,Veg,250,No
3898,453,Chicken Tikka,Mughlai,Non-Veg,250,Yes
3899,453,Chicken Manchurian,Chinese,Non-Veg,220,Yes
3900,453,Appam Stew,Kerala,Veg,120,No
3901,453,Pani Puri,Street Food,Veg,120,Yes
3902,453,Rajma Rice,North Indian,Veg,120,No
3903,453,Fish Moilee,Kerala,Non-Veg,280,Yes
3904,453,Butter Chicken,North Indian,Non-Veg,450,Yes
3905,453,Thali,South Indian,Veg,280,Yes
3906,453,Chicken Burger,Fast Food,Non-Veg,220,Yes
3907,454,Chicken Tikka,Mughlai,Non-Veg,220,Yes
3908,454,Veg Biryani,Biryani,Veg,200,No
3909,454,Hakka Noodles,Chinese,Veg,400,No
3910,454,Butter Chicken,North Indian,Non-Veg,280,Yes
3911,454,Fish Moilee,Kerala,Non-Veg,450,Yes
3912,454,Vada Pav,Street Food,Veg,100,No
3913,454,Chole Bhature,North Indian,Veg,220,Yes
3914,454,Chicken Manchurian,Chinese,Non-Veg,250,Yes
3915,454,Chicken Biryani,Biryani,Non-Veg,350,Yes
3916,454,Chicken Burger,Fast Food,Non-Veg,120,No
3917,454,Fish Curry,Seafood,Non-Veg,300,Yes
3918,455,Thali,South Indian,Veg,280,Yes
3919,455,Idli Sambar,South Indian,Veg,150,Yes
3920,455,Hyderabadi Biryani,Hyderabadi,Non-Veg,350,Yes
3921,455,Litti Chokha,North Indian,Veg,100,No
3922,455,Chicken Tikka,Mughlai,Non-Veg,450,Yes
3923,455,Masala Dosa,South Indian,Veg,100,Yes
3924,456,Prawn Masala,Seafood,Non-Veg,400,No
3925,456,Butter Chicken,North Indian,Non-Veg,250,Yes
3926,456,Fish Curry,Seafood,Non-Veg,200,Yes
3927,456,Hakka Noodles,Chinese,Veg,80,No
3928,456,Thali,South Indian,Veg,250,Yes
3929,456,Paratha,North Indian,Veg,400,Yes
3930,456,Veg Biryani,Biryani,Veg,250,Yes
3931,456,Chicken Manchurian,Chinese,Non-Veg,80,Yes
3932,456,Appam Stew,Kerala,Veg,150,Yes
3933,457,Prawn Masala,Seafood,Non-Veg,220,Yes
3934,457,Gulab Jamun,Desserts,Veg,350,Yes
3935,457,Pav Bhaji,Street Food,Veg,200,Yes
3936,457,Rajma Rice,North Indian,Veg,100,Yes
3937,457,Hakka Noodles,Chinese,Veg,500,Yes
3938,457,Rasmalai,Desserts,Veg,80,No
3939,457,Margherita Pizza,Italian,Veg,80,Yes
3940,457,Appam Stew,Kerala,Veg,250,Yes
3941,457,Masala Dosa,South Indian,Veg,80,Yes
3942,457,Chicken Burger,Fast Food,Non-Veg,80,Yes
3943,457,Mutton Rogan Josh,Mughlai,Non-Veg,80,Yes
3944,458,Veg Burger,Fast Food,Veg,120,Yes
3945,458,Mutton Rogan Josh,Mughlai,Non-Veg,100,Yes
3946,458,Gulab Jamun,Desserts,Veg,350,Yes
3947,458,Chicken Manchurian,Chinese,Non-Veg,300,No
3948,458,Idli Sambar,South Indian,Veg,200,No
3949,458,Pani Puri,Street Food,Veg,180,No
3950,458,Chicken Burger,Fast Food,Non-Veg,350,Yes
3951,458,Dal Makhani,North Indian,Veg,350,Yes
3952,458,Hyderabadi Biryani,Hyderabadi,Non-Veg,500,No
3953,458,Rasmalai,Desserts,Veg,200,No
3954,459,Chicken Tikka,Mughlai,Non-Veg,350,Yes
3955,459,Fish Moilee,Kerala,Non-Veg,350,Yes
3956,459,Hyderabadi Biryani,Hyderabadi,Non-Veg,80,Yes
3957,459,Idli Sambar,South Indian,Veg,100,No
3958,459,Pav Bhaji,Street Food,Veg,180,Yes
3959,459,Masala Dosa,South Indian,Veg,200,Yes
3960,459,Margherita Pizza,Italian,Veg,250,Yes
3961,459,Veg Burger,Fast Food,Veg,80,Yes
3962,459,Paratha,North Indian,Veg,100,Yes
3963,460,Hakka Noodles,Chinese,Veg,400,No
3964,460,Hyderabadi Biryani,Hyderabadi,Non-Veg,220,Yes
3965,460,Rasmalai,Desserts,Veg,400,No
3966,460,Thali,South Indian,Veg,450,Yes
3967,460,Dal Makhani,North Indian,Veg,500,Yes
3968,460,Pani Puri,Street Food,Veg,200,No
3969,460,Chicken Pizza,Italian,Non-Veg,450,Yes
3970,460,Margherita Pizza,Italian,Veg,450,No
3971,461,Rasmalai,Desserts,Veg,280,Yes
3972,461,Veg Burger,Fast Food,Veg,180,Yes
3973,461,Paneer Tikka,North Indian,Veg,300,Yes
3974,461,Appam Stew,Kerala,Veg,280,Yes
3975,461,Pav Bhaji,Street Food,Veg,150,Yes
3976,461,Fish Curry,Seafood,Non-Veg,280,No
3977,461,Mutton Rogan Josh,Mughlai,Non-Veg,120,Yes
3978,461,Pani Puri,Street Food,Veg,400,Yes
3979,461,Margherita Pizza,Italian,Veg,350,Yes
3980,462,Chicken Tikka,Mughlai,Non-Veg,200,Yes
3981,462,Pani Puri,Street Food,Veg,200,Yes
3982,462,Vada Pav,Street Food,Veg,250,Yes
3983,462,Butter Chicken,North Indian,Non-Veg,100,Yes
3984,462,Gulab Jamun,Desserts,Veg,100,Yes
3985,462,Rasmalai,Desserts,Veg,400,Yes
3986,462,Appam Stew,Kerala,Veg,450,Yes
3987,462,Prawn Masala,Seafood,Non-Veg,280,Yes
3988,462,Chicken Pizza,Italian,Non-Veg,220,No
3989,462,Chole Bhature,North Indian,Veg,280,Yes
3990,462,Idli Sambar,South Indian,Veg,300,Yes
3991,462,Thali,South Indian,Veg,500,Yes
3992,463,Dal Makhani,North Indian,Veg,280,Yes
3993,463,Pav Bhaji,Street Food,Veg,80,No
3994,463,Fish Moilee,Kerala,Non-Veg,400,Yes
3995,463,Gulab Jamun,Desserts,Veg,350,Yes
3996,463,Chicken Pizza,Italian,Non-Veg,400,Yes
3997,463,Veg Biryani,Biryani,Veg,450,Yes
3998,464,Masala Dosa,South Indian,Veg,300,No
3999,464,Veg Burger,Fast Food,Veg,350,Yes
4000,464,Litti Chokha,North Indian,Veg,80,Yes
4001,464,Chicken Pizza,Italian,Non-Veg,500,Yes
4002,464,Chicken Tikka,Mughlai,Non-Veg,180,Yes
4003,464,Pani Puri,Street Food,Veg,500,No
4004,464,Pav Bhaji,Street Food,Veg,450,Yes
4005,465,Chicken Biryani,Biryani,Non-Veg,180,Yes
4006,465,Litti Chokha,North Indian,Veg,250,Yes
4007,465,Hyderabadi Biryani,Hyderabadi,Non-Veg,220,Yes
4008,465,Appam Stew,Kerala,Veg,180,Yes
4009,465,Mutton Rogan Josh,Mughlai,Non-Veg,300,Yes
4010,465,Chicken Manchurian,Chinese,Non-Veg,250,Yes
4011,465,Veg Burger,Fast Food,Veg,250,Yes
4012,466,Appam Stew,Kerala,Veg,80,Yes
4013,466,Thali,South Indian,Veg,200,Yes
4014,466,Idli Sambar,South Indian,Veg,300,Yes
4015,466,Chicken Biryani,Biryani,Non-Veg,220,No
4016,466,Chicken Tikka,Mughlai,Non-Veg,500,No
4017,466,Chicken Pizza,Italian,Non-Veg,300,No
4018,466,Fish Moilee,Kerala,Non-Veg,300,No
4019,466,Hakka Noodles,Chinese,Veg,250,Yes
4020,466,Litti Chokha,North Indian,Veg,180,Yes
4021,466,Chicken Manchurian,Chinese,Non-Veg,200,Yes
4022,466,Vada Pav,Street Food,Veg,250,Yes
4023,466,Prawn Masala,Seafood,Non-Veg,100,Yes
4024,467,Butter Chicken,North Indian,Non-Veg,80,Yes
4025,467,Veg Biryani,Biryani,Veg,300,No
4026,467,Rasmalai,Desserts,Veg,120,No
4027,467,Masala Dosa,South Indian,Veg,200,Yes
4028,467,Rajma Rice,North Indian,Veg,400,Yes
4029,467,Gulab Jamun,Desserts,Veg,180,No
4030,467,Paratha,North Indian,Veg,150,Yes
4031,467,Chole Bhature,North Indian,Veg,100,Yes
4032,467,Chicken Pizza,Italian,Non-Veg,500,Yes
4033,468,Appam Stew,Kerala,Veg,220,Yes
4034,468,Mutton Rogan Josh,Mughlai,Non-Veg,100,Yes
4035,468,Chicken Manchurian,Chinese,Non-Veg,220,No
4036,468,Rasmalai,Desserts,Veg,120,Yes
4037,468,Dal Makhani,North Indian,Veg,400,Yes
4038,468,Chicken Pizza,Italian,Non-Veg,500,Yes
4039,468,Rajma Rice,North Indian,Veg,450,No
4040,468,Veg Burger,Fast Food,Veg,80,No
4041,468,Pav Bhaji,Street Food,Veg,200,Yes
4042,469,Litti Chokha,North Indian,Veg,80,Yes
4043,469,Vada Pav,Street Food,Veg,400,Yes
4044,469,Dal Makhani,North Indian,Veg,250,Yes
4045,469,Veg Biryani,Biryani,Veg,150,Yes
4046,469,Margherita Pizza,Italian,Veg,80,Yes
4047,470,Veg Burger,Fast Food,Veg,180,No
4048,470,Idli Sambar,South Indian,Veg,500,Yes
4049,470,Appam Stew,Kerala,Veg,220,Yes
4050,470,Chicken Burger,Fast Food,Non-Veg,500,Yes
4051,470,Paratha,North Indian,Veg,450,Yes
4052,470,Hyderabadi Biryani,Hyderabadi,Non-Veg,120,Yes
4053,470,Chicken Manchurian,Chinese,Non-Veg,150,Yes
4054,470,Chicken Biryani,Biryani,Non-Veg,250,Yes
4055,470,Prawn Masala,Seafood,Non-Veg,280,No
4056,470,Chicken Pizza,Italian,Non-Veg,280,Yes
4057,470,Thali,South Indian,Veg,220,No
4058,470,Mutton Rogan Josh,Mughlai,Non-Veg,100,Yes
4059,471,Pav Bhaji,Street Food,Veg,200,No
4060,471,Rasmalai,Desserts,Veg,200,Yes
4061,471,Litti Chokha,North Indian,Veg,100,Yes
4062,471,Fish Curry,Seafood,Non-Veg,120,Yes
4063,471,Vada Pav,Street Food,Veg,200,Yes
4064,471,Fish Moilee,Kerala,Non-Veg,100,Yes
4065,471,Margherita Pizza,Italian,Veg,350,No
4066,471,Rajma Rice,North Indian,Veg,220,Yes
4067,471,Dal Makhani,North Indian,Veg,200,Yes
4068,472,Gulab Jamun,Desserts,Veg,180,No
4069,472,Paratha,North Indian,Veg,80,Yes
4070,472,Rasmalai,Desserts,Veg,120,Yes
4071,472,Fish Curry,Seafood,Non-Veg,150,Yes
4072,472,Hyderabadi Biryani,Hyderabadi,Non-Veg,350,Yes
4073,472,Mutton Rogan Josh,Mughlai,Non-Veg,500,Yes
4074,472,Idli Sambar,South Indian,Veg,500,No
4075,472,Prawn Masala,Seafood,Non-Veg,100,Yes
4076,472,Fish Moilee,Kerala,Non-Veg,150,Yes
4077,472,Rajma Rice,North Indian,Veg,80,Yes
4078,472,Thali,South Indian,Veg,500,No
4079,473,Fish Curry,Seafood,Non-Veg,220,Yes
4080,473,Chicken Pizza,Italian,Non-Veg,120,No
4081,473,Mutton Rogan Josh,Mughlai,Non-Veg,120,No
4082,473,Masala Dosa,South Indian,Veg,400,No
4083,473,Appam Stew,Kerala,Veg,80,Yes
4084,473,Hakka Noodles,Chinese,Veg,120,Yes
4085,473,Rajma Rice,North Indian,Veg,280,No
4086,473,Chicken Manchurian,Chinese,Non-Veg,250,Yes
4087,473,Prawn Masala,Seafood,Non-Veg,500,Yes
4088,473,Margherita Pizza,Italian,Veg,250,Yes
4089,473,Fish Moilee,Kerala,Non-Veg,400,Yes
4090,474,Idli Sambar,South Indian,Veg,250,Yes
4091,474,Veg Burger,Fast Food,Veg,200,No
4092,474,Prawn Masala,Seafood,Non-Veg,120,Yes
4093,474,Dal Makhani,North Indian,Veg,350,Yes
4094,474,Fish Moilee,Kerala,Non-Veg,500,No
4095,474,Chicken Tikka,Mughlai,Non-Veg,250,Yes
4096,474,Chicken Burger,Fast Food,Non-Veg,80,Yes
4097,474,Rajma Rice,North Indian,Veg,200,Yes
4098,474,Pav Bhaji,Street Food,Veg,200,Yes
4099,474,Paratha,North Indian,Veg,400,No
4100,474,Thali,South Indian,Veg,150,Yes
4101,475,Hyderabadi Biryani,Hyderabadi,Non-Veg,120,Yes
4102,475,Hakka Noodles,Chinese,Veg,500,No
4103,475,Dal Makhani,North Indian,Veg,80,Yes
4104,475,Rajma Rice,North Indian,Veg,400,Yes
4105,475,Chicken Burger,Fast Food,Non-Veg,450,Yes
4106,475,Veg Burger,Fast Food,Veg,80,Yes
4107,475,Masala Dosa,South Indian,Veg,200,Yes
4108,476,Mutton Rogan Josh,Mughlai,Non-Veg,250,Yes
4109,476,Chicken Pizza,Italian,Non-Veg,180,Yes
4110,476,Fish Curry,Seafood,Non-Veg,100,No
4111,476,Rasmalai,Desserts,Veg,250,Yes
4112,476,Rajma Rice,North Indian,Veg,200,No
4113,476,Paratha,North Indian,Veg,350,Yes
4114,476,Veg Burger,Fast Food,Veg,220,No
4115,476,Dal Makhani,North Indian,Veg,150,No
4116,476,Gulab Jamun,Desserts,Veg,500,Yes
4117,476,Hakka Noodles,Chinese,Veg,220,Yes
4118,477,Chicken Tikka,Mughlai,Non-Veg,150,Yes
4119,477,Fish Curry,Seafood,Non-Veg,400,Yes
4120,477,Veg Burger,Fast Food,Veg,300,Yes
4121,477,Pani Puri,Street Food,Veg,400,Yes
4122,477,Rajma Rice,North Indian,Veg,180,Yes
4123,477,Litti Chokha,North Indian,Veg,200,No
4124,477,Chicken Pizza,Italian,Non-Veg,400,No
4125,477,Chicken Manchurian,Chinese,Non-Veg,80,Yes
4126,477,Dal Makhani,North Indian,Veg,350,No
4127,478,Dal Makhani,North Indian,Veg,350,Yes
4128,478,Veg Burger,Fast Food,Veg,120,No
4129,478,Rasmalai,Desserts,Veg,180,Yes
4130,478,Chicken Tikka,Mughlai,Non-Veg,250,No
4131,478,Vada Pav,Street Food,Veg,80,Yes
4132,478,Gulab Jamun,Desserts,Veg,150,Yes
4133,478,Hyderabadi Biryani,Hyderabadi,Non-Veg,100,Yes
4134,479,Dal Makhani,North Indian,Veg,400,Yes
4135,479,Litti Chokha,North Indian,Veg,150,No
4136,479,Gulab Jamun,Desserts,Veg,100,No
4137,479,Fish Curry,Seafood,Non-Veg,120,Yes
4138,479,Butter Chicken,North Indian,Non-Veg,150,Yes
4139,480,Prawn Masala,Seafood,Non-Veg,200,Yes
4140,480,Rasmalai,Desserts,Veg,150,No
4141,480,Paneer Tikka,North Indian,Veg,180,Yes
4142,480,Vada Pav,Street Food,Veg,200,No
4143,480,Pani Puri,Street Food,Veg,250,Yes
4144,480,Hyderabadi Biryani,Hyderabadi,Non-Veg,120,No
4145,480,Chicken Biryani,Biryani,Non-Veg,250,Yes
4146,480,Litti Chokha,North Indian,Veg,280,No
4147,480,Appam Stew,Kerala,Veg,100,Yes
4148,480,Butter Chicken,North Indian,Non-Veg,220,Yes
4149,480,Veg Biryani,Biryani,Veg,300,No
4150,481,Hakka Noodles,Chinese,Veg,300,Yes
4151,481,Paratha,North Indian,Veg,200,Yes
4152,481,Gulab Jamun,Desserts,Veg,200,Yes
4153,481,Veg Burger,Fast Food,Veg,350,Yes
4154,481,Mutton Rogan Josh,Mughlai,Non-Veg,400,No
4155,481,Pav Bhaji,Street Food,Veg,120,Yes
4156,481,Chicken Manchurian,Chinese,Non-Veg,250,Yes
4157,481,Vada Pav,Street Food,Veg,180,Yes
4158,481,Litti Chokha,North Indian,Veg,500,Yes
4159,481,Thali,South Indian,Veg,100,Yes
4160,482,Idli Sambar,South Indian,Veg,350,Yes
4161,482,Paratha,North Indian,Veg,450,Yes
4162,482,Vada Pav,Street Food,Veg,220,Yes
4163,482,Masala Dosa,South Indian,Veg,100,Yes
4164,482,Rajma Rice,North Indian,Veg,300,Yes
4165,482,Veg Burger,Fast Food,Veg,100,Yes
4166,482,Pav Bhaji,Street Food,Veg,500,Yes
4167,482,Fish Moilee,Kerala,Non-Veg,250,Yes
4168,482,Paneer Tikka,North Indian,Veg,400,Yes
4169,482,Hakka Noodles,Chinese,Veg,200,Yes
4170,483,Appam Stew,Kerala,Veg,250,No
4171,483,Chole Bhature,North Indian,Veg,450,Yes
4172,483,Paneer Tikka,North Indian,Veg,250,Yes
4173,483,Veg Burger,Fast Food,Veg,80,Yes
4174,483,Masala Dosa,South Indian,Veg,180,Yes
4175,484,Fish Moilee,Kerala,Non-Veg,450,Yes
4176,484,Rajma Rice,North Indian,Veg,400,Yes
4177,484,Pav Bhaji,Street Food,Veg,180,Yes
4178,484,Veg Burger,Fast Food,Veg,400,Yes
4179,484,Dal Makhani,North Indian,Veg,300,Yes
4180,484,Idli Sambar,South Indian,Veg,450,No
4181,484,Thali,South Indian,Veg,150,Yes
4182,484,Chicken Biryani,Biryani,Non-Veg,350,Yes
4183,485,Chicken Biryani,Biryani,Non-Veg,120,Yes
4184,485,Idli Sambar,South Indian,Veg,250,Yes
4185,485,Appam Stew,Kerala,Veg,300,Yes
4186,485,Paratha,North Indian,Veg,400,Yes
4187,485,Pani Puri,Street Food,Veg,180,No
4188,485,Prawn Masala,Seafood,Non-Veg,300,Yes
4189,485,Paneer Tikka,North Indian,Veg,100,Yes
4190,485,Pav Bhaji,Street Food,Veg,450,Yes
4191,485,Veg Burger,Fast Food,Veg,120,Yes
4192,486,Chicken Pizza,Italian,Non-Veg,400,Yes
4193,486,Butter Chicken,North Indian,Non-Veg,180,Yes
4194,486,Chicken Biryani,Biryani,Non-Veg,250,Yes
4195,486,Prawn Masala,Seafood,Non-Veg,150,Yes
4196,486,Rasmalai,Desserts,Veg,300,No
4197,486,Litti Chokha,North Indian,Veg,400,Yes
4198,486,Veg Biryani,Biryani,Veg,250,No
4199,486,Chole Bhature,North Indian,Veg,280,No
4200,486,Mutton Rogan Josh,Mughlai,Non-Veg,100,Yes
4201,487,Dal Makhani,North Indian,Veg,400,Yes
4202,487,Mutton Rogan Josh,Mughlai,Non-Veg,280,Yes
4203,487,Fish Moilee,Kerala,Non-Veg,150,Yes
4204,487,Masala Dosa,South Indian,Veg,100,Yes
4205,487,Veg Biryani,Biryani,Veg,300,Yes
4206,487,Hyderabadi Biryani,Hyderabadi,Non-Veg,280,Yes
4207,487,Appam Stew,Kerala,Veg,120,Yes
4208,487,Litti Chokha,North Indian,Veg,280,Yes
4209,487,Butter Chicken,North Indian,Non-Veg,300,No
4210,487,Idli Sambar,South Indian,Veg,350,No
4211,487,Rasmalai,Desserts,Veg,180,Yes
4212,487,Chicken Biryani,Biryani,Non-Veg,120,Yes
4213,488,Fish Moilee,Kerala,Non-Veg,80,Yes
4214,488,Gulab Jamun,Desserts,Veg,100,Yes
4215,488,Veg Biryani,Biryani,Veg,150,Yes
4216,488,Veg Burger,Fast Food,Veg,220,Yes
4217,488,Thali,South Indian,Veg,100,No
4218,488,Appam Stew,Kerala,Veg,120,Yes
4219,489,Thali,South Indian,Veg,80,Yes
4220,489,Litti Chokha,North Indian,Veg,400,Yes
4221,489,Chicken Burger,Fast Food,Non-Veg,300,Yes
4222,489,Margherita Pizza,Italian,Veg,280,No
4223,489,Chicken Manchurian,Chinese,Non-Veg,180,Yes
4224,489,Paneer Tikka,North Indian,Veg,200,Yes
4225,489,Mutton Rogan Josh,Mughlai,Non-Veg,100,Yes
4226,489,Paratha,North Indian,Veg,400,Yes
4227,489,Chicken Biryani,Biryani,Non-Veg,450,Yes
4228,489,Appam Stew,Kerala,Veg,80,Yes
4229,489,Veg Burger,Fast Food,Veg,180,Yes
4230,490,Chicken Pizza,Italian,Non-Veg,500,No
4231,490,Butter Chicken,North Indian,Non-Veg,250,Yes
4232,490,Chicken Manchurian,Chinese,Non-Veg,450,Yes
4233,490,Chicken Biryani,Biryani,Non-Veg,200,No
4234,490,Chicken Tikka,Mughlai,Non-Veg,120,Yes
4235,490,Fish Curry,Seafood,Non-Veg,100,No
4236,490,Litti Chokha,North Indian,Veg,450,Yes
4237,490,Margherita Pizza,Italian,Veg,100,No
4238,490,Pav Bhaji,Street Food,Veg,80,Yes
4239,490,Paneer Tikka,North Indian,Veg,350,No
4240,491,Chicken Biryani,Biryani,Non-Veg,80,Yes
4241,491,Chicken Burger,Fast Food,Non-Veg,450,No
4242,491,Litti Chokha,North Indian,Veg,500,Yes
4243,491,Veg Burger,Fast Food,Veg,150,No
4244,491,Rajma Rice,North Indian,Veg,500,Yes
4245,491,Hyderabadi Biryani,Hyderabadi,Non-Veg,80,No
4246,492,Litti Chokha,North Indian,Veg,220,Yes
4247,492,Hakka Noodles,Chinese,Veg,500,Yes
4248,492,Butter Chicken,North Indian,Non-Veg,450,Yes
4249,492,Pani Puri,Street Food,Veg,150,No
4250,492,Pav Bhaji,Street Food,Veg,80,Yes
4251,492,Rasmalai,Desserts,Veg,250,Yes
4252,492,Hyderabadi Biryani,Hyderabadi,Non-Veg,400,Yes
4253,492,Chicken Tikka,Mughlai,Non-Veg,280,Yes
4254,492,Margherita Pizza,Italian,Veg,450,Yes
4255,492,Rajma Rice,North Indian,Veg,300,No
4256,492,Veg Burger,Fast Food,Veg,500,Yes
4257,493,Chicken Burger,Fast Food,Non-Veg,150,Yes
4258,493,Paneer Tikka,North Indian,Veg,450,No
4259,493,Prawn Masala,Seafood,Non-Veg,200,No
4260,493,Chicken Pizza,Italian,Non-Veg,180,Yes
4261,493,Chole Bhature,North Indian,Veg,400,Yes
4262,493,Dal Makhani,North Indian,Veg,300,Yes
4263,493,Idli Sambar,South Indian,Veg,150,No
4264,493,Appam Stew,Kerala,Veg,200,Yes
4265,493,Mutton Rogan Josh,Mughlai,Non-Veg,500,No
4266,494,Masala Dosa,South Indian,Veg,350,Yes
4267,494,Fish Curry,Seafood,Non-Veg,280,Yes
4268,494,Litti Chokha,North Indian,Veg,400,Yes
4269,494,Vada Pav,Street Food,Veg,200,Yes
4270,494,Prawn Masala,Seafood,Non-Veg,500,Yes
4271,494,Paratha,North Indian,Veg,150,Yes
4272,494,Pani Puri,Street Food,Veg,300,No
4273,495,Chole Bhature,North Indian,Veg,120,Yes
4274,495,Pani Puri,Street Food,Veg,220,No
4275,495,Mutton Rogan Josh,Mughlai,Non-Veg,280,Yes
4276,495,Fish Curry,Seafood,Non-Veg,280,No
4277,495,Litti Chokha,North Indian,Veg,150,No
4278,496,Masala Dosa,South Indian,Veg,220,Yes
4279,496,Dal Makhani,North Indian,Veg,250,Yes
4280,496,Prawn Masala,Seafood,Non-Veg,280,Yes
4281,496,Butter Chicken,North Indian,Non-Veg,220,No
4282,496,Paneer Tikka,North Indian,Veg,450,Yes
4283,496,Chicken Tikka,Mughlai,Non-Veg,280,No
4284,496,Paratha,North Indian,Veg,400,No
4285,496,Thali,South Indian,Veg,400,Yes
4286,497,Margherita Pizza,Italian,Veg,80,No
4287,497,Dal Makhani,North Indian,Veg,150,Yes
4288,497,Chicken Manchurian,Chinese,Non-Veg,250,Yes
4289,497,Hyderabadi Biryani,Hyderabadi,Non-Veg,200,Yes
4290,497,Chicken Biryani,Biryani,Non-Veg,300,No
4291,497,Masala Dosa,South Indian,Veg,250,No
4292,498,Veg Biryani,Biryani,Veg,80,Yes
4293,498,Chicken Tikka,Mughlai,Non-Veg,100,Yes
4294,498,Pav Bhaji,Street Food,Veg,180,Yes
4295,498,Fish Curry,Seafood,Non-Veg,200,No
4296,498,Mutton Rogan Josh,Mughlai,Non-Veg,120,Yes
4297,499,Paratha,North Indian,Veg,100,Yes
4298,499,Chole Bhature,North Indian,Veg,180,No
4299,499,Pani Puri,Street Food,Veg,80,Yes
4300,499,Margherita Pizza,Italian,Veg,220,Yes
4301,499,Chicken Biryani,Biryani,Non-Veg,100,Yes
4302,499,Appam Stew,Kerala,Veg,220,Yes
4303,499,Chicken Pizza,Italian,Non-Veg,450,Yes
