review_id,order_id,customer_id,restaurant_id,food_rating,delivery_rating,overall_rating,review_comment,review_date
2687,1496,824,155,4,4,2.5,Restaurant staff was helpful.,2022-11-06
2688,2907,254,449,3,5,4.8,"Too oily, not recommended.",2022-05-13
2689,1180,118,196,2,5,1.7,"Very bad experience, food was cold.",2023-06-24
2690,2254,1840,499,1,4,2.5,"Average food, nothing special.",2022-03-09
2691,380,1827,51,3,2,2.1,Delivery was late but food was good.,2023-05-20
2692,3404,480,315,1,1,3.6,"Very bad experience, food was cold.",2023-02-03
2693,3575,1086,370,4,1,4.1,One of my favourite restaurants.,2022-01-12
2694,3448,1069,481,3,3,3.4,Delivery was late but food was good.,2022-07-27
2695,2488,240,476,3,4,3.4,Best biryani in the city!,2022-08-07
2696,1786,1050,294,2,3,1.1,Loved the paneer dishes.,2023-09-15
2697,635,541,276,4,1,2.3,Loved the paneer dishes.,2022-04-25
2698,1746,961,472,5,4,4.5,Will definitely recommend to friends.,2022-04-13
2699,820,669,381,1,5,4.6,Restaurant staff was helpful.,2023-01-13
2700,3799,1224,222,4,5,1.7,Great ambience and service.,2023-02-06
2701,4322,1249,491,4,2,1.4,Best biryani in the city!,2022-03-31
2702,308,1514,240,3,5,4.3,"Amazing food, will order again!",2023-04-17
2703,4804,706,290,1,2,3.5,One of my favourite restaurants.,2022-05-03
2704,5,32,354,1,1,2.2,Great ambience and service.,2023-12-30
2705,968,752,212,4,3,1.6,"Good quality, reasonable price.",2023-03-27
2706,4125,812,62,4,3,2.3,Excellent taste and packaging.,2023-11-24
2707,1508,631,80,4,2,4.3,Delivery was late but food was good.,2022-05-13
2708,1951,645,253,1,1,3.8,Delivery was late but food was good.,2022-10-17
2709,2506,217,41,4,4,1.4,Great ambience and service.,2022-12-23
2710,2803,929,391,5,1,3.5,"Decent food, average service.",2023-01-08
2711,1463,1868,404,4,4,2.1,Value for money.,2022-07-17
2712,4807,1587,9,5,1,4.0,Food was not as per menu description.,2022-02-18
2713,4352,946,158,1,1,2.2,Great ambience and service.,2022-06-27
2714,4028,1098,286,1,3,4.7,"Decent food, average service.",2023-08-22
2715,505,1813,209,4,1,4.9,Disappointed with the quality.,2023-06-23
2716,279,393,497,2,4,4.7,Value for money.,2023-06-15
2717,2514,1558,129,1,5,1.9,One of my favourite restaurants.,2022-08-26
2718,594,1035,78,4,5,2.0,Disappointed with the quality.,2023-09-20
2719,1871,1703,107,4,2,3.1,Will definitely recommend to friends.,2022-12-07
2720,1021,1274,190,5,4,3.4,Hygienic and tasty.,2022-05-15
2721,3959,502,170,1,4,2.0,Excellent taste and packaging.,2022-04-13
2722,2598,1278,463,2,1,4.3,Disappointed with the quality.,2022-11-03
2723,746,246,305,4,1,4.5,Value for money.,2023-10-09
2724,2748,892,407,2,3,3.1,"Too oily, not recommended.",2022-12-21
2725,364,730,347,5,2,1.2,Hygienic and tasty.,2023-07-16
2726,2707,632,45,3,2,2.4,"Very bad experience, food was cold.",2023-08-30
2727,1621,798,326,3,4,2.4,"Amazing food, will order again!",2023-10-28
2728,352,321,484,2,4,3.5,"Very bad experience, food was cold.",2022-07-06
2729,2273,1549,424,5,3,1.0,Food was not as per menu description.,2022-03-30
2730,172,682,261,2,3,3.6,Excellent taste and packaging.,2023-11-11
2731,689,709,330,2,2,4.6,"Too oily, not recommended.",2022-05-18
2732,2325,392,454,1,1,1.2,"Average food, nothing special.",2022-03-27
2733,2236,1860,142,4,1,1.1,"Good quality, reasonable price.",2023-09-07
2734,3822,241,90,1,1,4.3,Delivery was late but food was good.,2022-08-02
2735,650,834,237,5,1,4.7,Portion size could be bigger.,2022-05-28
2736,4323,433,29,2,3,1.1,Great ambience and service.,2022-09-06
2737,4046,1193,417,1,3,4.4,"Average food, nothing special.",2022-07-30
2738,320,556,124,1,5,4.5,"Average food, nothing special.",2023-12-01
2739,785,1141,102,1,4,2.8,Delivery was late but food was good.,2022-08-03
2740,1918,1564,129,5,3,1.1,Will definitely recommend to friends.,2022-03-13
2741,1734,402,211,3,5,1.2,Excellent taste and packaging.,2022-05-10
2742,987,494,225,5,4,1.5,"Too oily, not recommended.",2023-06-25
2743,732,1773,477,5,3,2.7,Disappointed with the quality.,2022-01-01
2744,2818,1977,355,4,5,2.9,Loved the paneer dishes.,2022-10-23
2745,3530,739,21,4,1,5.0,"Fast delivery, fresh food.",2023-06-27
2746,4454,635,31,3,4,1.5,"Good quality, reasonable price.",2023-05-13
2747,3827,231,7,3,5,2.4,Excellent taste and packaging.,2022-06-18
2748,3299,1474,148,1,5,4.3,"Good quality, reasonable price.",2023-03-01
2749,4311,290,455,3,5,3.5,"Too oily, not recommended.",2022-07-17
2750,2240,1951,88,2,5,3.7,"Decent food, average service.",2023-02-15
2751,4367,358,117,1,4,4.2,Excellent taste and packaging.,2022-11-10
2752,2001,736,244,4,5,4.1,"Decent food, average service.",2023-11-24
2753,2789,247,394,1,1,3.8,"Too oily, not recommended.",2022-10-30
2754,593,1839,272,2,2,3.7,"Good quality, reasonable price.",2022-02-23
2755,87,266,312,3,5,2.7,Food was not as per menu description.,2022-05-23
2756,3241,471,262,1,2,2.8,Value for money.,2022-11-28
2757,3776,522,399,1,2,1.1,Great ambience and service.,2022-03-31
2758,1775,602,214,3,2,4.6,One of my favourite restaurants.,2023-01-21
2759,331,875,145,5,2,2.9,"Amazing food, will order again!",2022-01-09
2760,976,951,162,4,2,2.5,"Fast delivery, fresh food.",2022-07-28
2761,4969,1007,242,5,1,2.2,Excellent taste and packaging.,2023-07-02
2762,3188,927,343,1,1,4.6,One of my favourite restaurants.,2022-07-16
2763,4356,28,443,1,3,4.1,Great ambience and service.,2022-06-16
2764,1172,397,41,2,5,3.3,"Amazing food, will order again!",2022-10-26
2765,1649,1059,35,2,5,3.9,Loved the paneer dishes.,2023-12-23
2766,26,184,396,4,2,3.8,Great ambience and service.,2023-08-25
2767,2279,879,312,1,5,3.7,Hygienic and tasty.,2022-03-31
2768,248,1313,164,2,3,4.8,Loved the paneer dishes.,2022-03-13
2769,3031,566,365,3,3,3.2,"Too oily, not recommended.",2022-06-21
2770,2641,1871,498,3,4,3.9,Excellent taste and packaging.,2023-06-27
2771,3789,1011,457,4,5,3.3,Portion size could be bigger.,2023-01-13
2772,3972,1783,43,3,2,3.2,Restaurant staff was helpful.,2022-11-03
2773,1222,820,407,1,5,3.9,"Very bad experience, food was cold.",2022-08-04
2774,4884,291,362,1,5,4.9,"Average food, nothing special.",2022-03-07
2775,63,251,337,1,1,1.8,Loved the paneer dishes.,2022-07-11
2776,4860,863,170,3,4,2.1,"Decent food, average service.",2022-03-02
2777,2490,843,443,2,5,3.6,"Too oily, not recommended.",2023-08-13
2778,1212,1096,140,1,3,4.9,Hygienic and tasty.,2022-05-12
2779,3950,352,129,5,3,3.2,"Amazing food, will order again!",2023-09-21
2780,786,1726,5,2,1,2.7,"Average food, nothing special.",2023-05-08
2781,835,527,167,5,4,4.3,One of my favourite restaurants.,2022-10-05
2782,4479,1313,392,2,2,1.1,"Fast delivery, fresh food.",2022-01-07
2783,638,1595,172,2,5,3.9,"Amazing food, will order again!",2022-03-05
2784,2231,1391,237,5,5,4.0,Best biryani in the city!,2023-10-04
2785,4168,1554,408,3,5,4.7,"Average food, nothing special.",2023-12-11
2786,2976,1295,123,3,5,3.9,Value for money.,2023-03-04
2787,2139,1676,476,4,3,4.8,Portion size could be bigger.,2023-07-09
2788,434,504,349,4,2,1.4,Great ambience and service.,2023-03-05
2789,3491,962,471,1,5,1.3,"Very bad experience, food was cold.",2022-02-27
2790,1664,334,144,2,2,1.0,"Fast delivery, fresh food.",2022-02-09
2791,3624,416,406,2,3,2.4,"Very bad experience, food was cold.",2022-10-18
2792,3400,1256,216,3,3,1.5,"Decent food, average service.",2023-12-23
2793,3941,1961,156,5,4,2.3,Will definitely recommend to friends.,2023-12-05
2794,2807,989,403,3,2,2.0,One of my favourite restaurants.,2023-10-09
2795,4233,1027,30,1,4,3.4,"Average food, nothing special.",2023-09-11
2796,96,1906,272,1,3,2.0,Great ambience and service.,2023-05-20
2797,634,1643,35,4,1,1.3,Great ambience and service.,2022-07-05
2798,151,490,453,4,1,1.1,Delivery was late but food was good.,2022-07-13
2799,4196,1974,306,3,2,4.7,"Amazing food, will order again!",2023-07-01
2800,4827,398,161,4,3,4.1,"Too oily, not recommended.",2022-03-03
2801,4187,1435,79,4,3,4.7,"Too oily, not recommended.",2022-04-23
2802,3730,1915,17,4,1,2.9,Excellent taste and packaging.,2023-09-28
2803,3810,957,14,2,4,1.4,Great ambience and service.,2023-04-25
2804,620,1417,37,3,2,2.9,Portion size could be bigger.,2022-02-01
2805,1612,935,2,3,1,3.9,Food was not as per menu description.,2023-01-23
2806,3572,1472,3,3,3,2.9,Excellent taste and packaging.,2022-12-21
2807,4865,341,288,2,5,3.3,"Very bad experience, food was cold.",2023-08-17
2808,1193,1563,246,3,5,4.4,"Too oily, not recommended.",2023-03-28
2809,1994,1986,84,4,4,1.3,Loved the paneer dishes.,2022-02-28
2810,4395,354,358,3,5,3.7,"Very bad experience, food was cold.",2022-02-25
2811,1513,813,129,4,3,4.1,Excellent taste and packaging.,2023-11-26
2812,4743,217,356,1,2,1.8,"Too oily, not recommended.",2022-06-06
2813,2953,377,430,4,2,1.1,Excellent taste and packaging.,2022-11-01
2814,975,636,126,5,1,4.5,Great ambience and service.,2022-02-12
2815,1810,741,111,5,1,3.4,"Good quality, reasonable price.",2022-09-20
2816,4771,317,171,2,3,4.3,Portion size could be bigger.,2022-07-24
2817,2777,1285,300,5,4,2.7,Hygienic and tasty.,2022-06-07
2818,4115,1661,189,5,2,1.3,Great ambience and service.,2023-11-05
2819,385,779,410,1,3,1.9,"Average food, nothing special.",2023-08-22
2820,244,567,398,5,4,1.6,Value for money.,2022-07-11
2821,4589,1243,182,1,2,2.5,"Average food, nothing special.",2022-11-27
2822,3510,961,370,2,4,4.8,Hygienic and tasty.,2023-01-28
2823,697,1443,498,1,4,3.5,"Good quality, reasonable price.",2023-03-25
2824,3705,1065,373,2,3,4.1,"Decent food, average service.",2022-07-09
2825,4372,924,57,1,2,3.5,Will definitely recommend to friends.,2022-01-13
2826,3757,1635,212,4,4,3.2,One of my favourite restaurants.,2022-11-07
2827,4917,1598,137,1,3,4.3,Loved the paneer dishes.,2023-06-30
2828,920,1774,318,2,1,2.7,"Average food, nothing special.",2022-11-22
2829,901,1841,175,2,2,1.5,Value for money.,2023-04-27
2830,1756,259,211,4,5,4.4,Portion size could be bigger.,2022-12-10
2831,4613,1371,497,2,2,4.9,Value for money.,2022-04-02
2832,4715,1114,78,3,1,1.8,Excellent taste and packaging.,2023-03-01
2833,633,570,456,3,2,1.7,Value for money.,2022-04-18
2834,1574,552,474,1,4,1.4,"Amazing food, will order again!",2023-06-01
2835,3784,242,372,2,1,2.0,"Amazing food, will order again!",2022-09-06
2836,1460,593,52,5,4,1.9,Restaurant staff was helpful.,2022-07-24
2837,3091,125,383,2,5,3.4,"Too oily, not recommended.",2022-11-12
2838,1592,1384,72,2,3,1.4,Food was not as per menu description.,2023-01-02
2839,2475,1704,354,3,1,4.5,"Good quality, reasonable price.",2023-01-19
2840,541,1152,172,4,1,2.2,"Average food, nothing special.",2022-04-08
2841,3845,1371,41,2,1,4.5,"Amazing food, will order again!",2023-05-23
2842,743,1162,35,2,1,2.1,"Average food, nothing special.",2022-10-26
2843,2417,1536,234,3,4,3.4,"Very bad experience, food was cold.",2022-03-07
2844,229,535,201,5,5,1.5,Loved the paneer dishes.,2023-03-14
2845,1009,474,11,1,1,2.6,Disappointed with the quality.,2023-12-25
2846,4800,201,284,1,2,1.5,"Fast delivery, fresh food.",2022-11-12
2847,3586,1609,259,5,4,2.1,"Decent food, average service.",2023-10-16
2848,1297,1959,219,5,3,1.5,Excellent taste and packaging.,2022-11-14
2849,718,1115,201,3,2,1.6,Loved the paneer dishes.,2022-11-03
2850,4526,969,179,4,2,2.1,Restaurant staff was helpful.,2022-05-31
2851,838,1097,220,2,5,2.8,Loved the paneer dishes.,2023-07-26
2852,529,1808,190,1,4,4.1,Delivery was late but food was good.,2022-08-13
2853,4836,460,74,3,4,4.6,One of my favourite restaurants.,2023-05-27
2854,4370,255,54,4,4,1.5,Loved the paneer dishes.,2023-05-18
2855,810,718,185,5,1,2.6,"Good quality, reasonable price.",2023-07-14
2856,3331,1943,370,2,4,3.3,"Fast delivery, fresh food.",2022-05-22
2857,2950,1504,316,4,3,4.1,"Very bad experience, food was cold.",2023-12-18
2858,83,452,351,2,2,4.8,One of my favourite restaurants.,2022-09-22
2859,2166,246,392,4,1,4.1,Food was not as per menu description.,2022-07-06
2860,4646,937,231,5,4,1.0,"Good quality, reasonable price.",2022-08-23
2861,3905,502,411,3,5,3.7,"Good quality, reasonable price.",2023-02-06
2862,2501,1652,73,1,1,4.1,Portion size could be bigger.,2023-12-21
2863,4514,752,127,3,5,2.2,"Good quality, reasonable price.",2022-12-17
2864,2734,873,87,2,4,3.9,Delivery was late but food was good.,2022-07-26
2865,3570,157,240,2,2,2.6,"Average food, nothing special.",2023-10-23
2866,1113,447,33,3,4,3.4,One of my favourite restaurants.,2023-07-30
2867,4779,1174,421,3,5,2.4,"Decent food, average service.",2022-10-21
2868,90,561,92,1,5,2.1,"Average food, nothing special.",2023-02-05
2869,1319,1826,164,1,1,4.4,"Amazing food, will order again!",2022-05-01
2870,2192,450,104,1,1,1.8,Best biryani in the city!,2023-07-04
2871,2821,1719,415,1,4,1.8,Loved the paneer dishes.,2022-06-01
2872,1901,1738,387,2,1,3.8,"Very bad experience, food was cold.",2023-04-19
2873,1589,1474,419,1,3,4.2,Portion size could be bigger.,2022-04-05
2874,3143,1742,110,4,5,1.9,Restaurant staff was helpful.,2022-10-10
2875,1728,44,5,1,5,4.0,Will definitely recommend to friends.,2022-05-04
2876,791,398,404,1,4,1.1,"Good quality, reasonable price.",2023-05-18
2877,2319,92,60,1,4,2.8,Disappointed with the quality.,2023-07-08
2878,4097,549,16,3,5,1.7,Best biryani in the city!,2023-10-10
2879,342,1891,200,3,4,3.8,Disappointed with the quality.,2023-07-20
2880,4283,633,20,3,3,2.0,Loved the paneer dishes.,2023-10-07
2881,4755,513,95,1,5,2.0,Will definitely recommend to friends.,2022-05-11
2882,1606,1002,147,4,5,1.7,Portion size could be bigger.,2023-01-10
2883,2885,1697,476,3,2,1.4,Portion size could be bigger.,2022-04-03
2884,3855,411,12,3,1,4.5,Hygienic and tasty.,2023-08-08
2885,4295,177,467,3,4,4.2,Portion size could be bigger.,2022-05-29
2886,981,1115,345,3,5,3.0,Food was not as per menu description.,2023-03-11
2887,1511,1720,319,5,3,4.3,Hygienic and tasty.,2022-01-04
2888,1559,205,388,5,4,3.0,"Fast delivery, fresh food.",2023-01-14
2889,2743,1767,264,3,5,1.7,Best biryani in the city!,2022-09-01
2890,3933,1893,370,2,3,1.6,Disappointed with the quality.,2023-01-11
2891,2097,850,407,1,1,1.9,"Decent food, average service.",2023-02-21
2892,2289,1918,207,1,1,1.3,Portion size could be bigger.,2022-02-27
2893,4676,861,10,2,2,4.7,"Good quality, reasonable price.",2023-07-26
2894,4548,423,465,2,1,1.9,Will definitely recommend to friends.,2022-09-08
2895,4830,939,103,3,4,3.3,Loved the paneer dishes.,2022-01-26
2896,3485,158,134,3,2,4.9,Loved the paneer dishes.,2023-04-04
2897,4570,1172,407,2,3,3.2,Hygienic and tasty.,2022-02-17
2898,2005,912,482,2,4,4.4,"Fast delivery, fresh food.",2022-03-10
2899,488,29,329,5,4,1.2,Loved the paneer dishes.,2022-03-11
2900,373,404,199,2,3,1.5,Food was not as per menu description.,2023-06-02
2901,3179,428,478,5,1,4.4,"Very bad experience, food was cold.",2022-05-22
2902,2412,1663,478,5,3,3.2,"Average food, nothing special.",2023-12-27
2903,1331,1586,360,2,1,2.7,Delivery was late but food was good.,2022-04-09
2904,1961,952,273,2,4,2.4,Value for money.,2022-11-06
2905,3711,1742,105,5,1,4.4,Will definitely recommend to friends.,2022-01-13
2906,1687,1492,408,5,1,2.6,"Too oily, not recommended.",2023-07-27
2907,4931,1624,432,4,4,3.0,"Amazing food, will order again!",2022-09-30
2908,1743,473,351,3,4,1.1,"Very bad experience, food was cold.",2022-06-27
2909,3354,264,187,4,1,3.0,Excellent taste and packaging.,2023-09-11
2910,3175,1808,472,5,4,2.0,"Decent food, average service.",2023-11-14
2911,1635,1045,249,1,5,2.3,Loved the paneer dishes.,2022-07-16
2912,2970,475,311,1,4,4.2,"Amazing food, will order again!",2023-05-18
2913,2579,158,458,3,1,4.2,Best biryani in the city!,2023-01-14
2914,4084,699,360,2,3,3.9,Excellent taste and packaging.,2023-05-07
2915,4218,1295,339,1,1,2.8,Disappointed with the quality.,2022-12-05
2916,3561,1674,94,2,4,1.7,"Decent food, average service.",2023-04-29
2917,1315,426,144,5,4,4.5,"Too oily, not recommended.",2023-01-13
2918,1294,1578,346,1,5,3.5,Disappointed with the quality.,2022-09-29
2919,298,810,1,4,2,3.0,"Average food, nothing special.",2022-04-25
2920,4344,1953,422,5,2,5.0,Best biryani in the city!,2023-11-27
2921,2992,517,190,2,2,1.8,"Decent food, average service.",2023-04-28
2922,2359,1588,484,2,5,4.1,Loved the paneer dishes.,2023-02-09
2923,3337,552,357,2,1,4.2,Food was not as per menu description.,2023-03-11
2924,4184,1110,131,5,4,1.3,Best biryani in the city!,2022-04-26
2925,423,93,140,1,1,3.2,"Average food, nothing special.",2023-03-18
2926,120,629,287,4,3,2.8,Portion size could be bigger.,2022-03-29
2927,210,579,229,3,3,2.4,Restaurant staff was helpful.,2022-09-09
2928,4069,1363,5,1,2,2.0,Best biryani in the city!,2022-11-10
2929,1190,1908,130,2,5,2.3,Excellent taste and packaging.,2023-07-28
2930,2087,1232,402,3,5,2.9,Loved the paneer dishes.,2022-07-13
2931,1032,958,325,3,2,3.1,"Too oily, not recommended.",2023-11-24
2932,149,553,362,5,1,3.2,Great ambience and service.,2023-11-16
2933,4320,93,152,4,2,1.5,"Average food, nothing special.",2023-09-05
2934,2071,1021,160,3,5,1.2,"Very bad experience, food was cold.",2023-10-04
2935,1608,1538,153,5,4,2.1,"Amazing food, will order again!",2022-07-21
2936,2129,365,431,4,1,3.1,Hygienic and tasty.,2023-10-28
2937,1825,649,223,3,3,3.4,"Decent food, average service.",2022-12-24
2938,4644,1425,152,2,5,1.9,Restaurant staff was helpful.,2023-09-11
2939,3341,1339,144,5,1,4.6,Food was not as per menu description.,2022-11-25
2940,2288,315,2,1,1,4.5,Restaurant staff was helpful.,2022-09-14
2941,2408,81,129,4,3,2.3,"Amazing food, will order again!",2023-03-21
2942,4528,612,139,2,3,3.3,"Amazing food, will order again!",2023-04-20
2943,3013,927,391,4,5,4.1,Great ambience and service.,2023-02-17
2944,2998,598,458,1,2,1.3,Delivery was late but food was good.,2023-08-23
2945,2529,1720,458,1,5,4.5,"Too oily, not recommended.",2022-02-08
2946,668,30,267,2,2,4.7,Loved the paneer dishes.,2022-12-06
2947,1924,646,282,2,3,1.0,Delivery was late but food was good.,2022-07-01
2948,941,22,23,1,4,1.1,Loved the paneer dishes.,2023-08-16
2949,2554,733,203,4,2,4.4,"Very bad experience, food was cold.",2022-01-28
2950,1648,787,167,2,5,1.0,"Fast delivery, fresh food.",2022-09-23
2951,2871,328,419,5,5,1.6,Disappointed with the quality.,2023-04-20
2952,1476,1235,330,3,2,2.9,Hygienic and tasty.,2023-06-09
2953,3000,1088,66,2,4,1.2,Disappointed with the quality.,2022-08-03
2954,310,1431,496,4,4,3.5,Best biryani in the city!,2022-02-03
2955,503,454,429,5,3,4.6,Disappointed with the quality.,2023-12-25
2956,170,603,263,3,5,2.8,"Too oily, not recommended.",2023-06-07
2957,3438,346,199,5,5,4.5,"Fast delivery, fresh food.",2022-08-20
2958,2214,212,486,2,3,4.8,Loved the paneer dishes.,2023-10-31
2959,2149,1155,420,2,1,1.9,Will definitely recommend to friends.,2022-10-12
2960,3379,1191,350,5,5,3.0,"Decent food, average service.",2022-01-03
2961,3356,1919,465,5,1,2.1,Hygienic and tasty.,2022-05-13
2962,1085,1226,171,2,2,2.8,Value for money.,2023-09-23
2963,4796,1927,485,3,4,2.7,Best biryani in the city!,2022-09-14
